name;role;nat;height;age;tm_name;gp;w;l;w_pct;min;pts;two_ptm;two_pta;two_pt_pct;three_ptm;three_pta;three_pt_pct;fgm;fga;fg_pct;ftm;fta;ft_pct;or_rebounds;dr_rebounds;tr_rebounds;ast;tovers;st;blk;blka;pf;df;val;plus_minus;poss;usg_pct;ppp;off_rtg_on;def_rtg_on;net_rtg_on;ind_off_rtg;ind_def_rtg;ind_net_rtg;efg_pct;ts_pct;rim_freq;rim_pps;paint_freq;paint_pps;mid_freq;mid_pps;c3_freq;c3_pps;l3_freq;l3_pps;ft_ratio;to_pct;lto_pct;dto_pct;ast_pct;ast_pct_2p;ast_pct_3p;ast_pct_ft;ast_ratio;ast_to_ratio;or_pct;or_pct_after_2p;or_pct_after_3p;or_pct_after_ft;dr_pct;dr_pct_after_2p;dr_pct_after_3p;dr_pct_after_ft;tr_pct;st_pct;blk_pct;blk_pct_2p;blk_pct_3p;pf_100_poss;df_100_poss;per;off_win_share;def_win_share;win_share;win_share_per_40;obpm;dbpm;bpm;vorp;tm_pace_on;tm_off_rtg_on;tm_def_rtg_on;tm_net_rtg_on;tm_ts_pct_on;tm_or_pct_on;tm_to_pct_on;tm_ft_ratio_on;opp_ts_pct_on;opp_or_pct_on;opp_to_pct_on;opp_ft_ratio_on;tm_pace_off;tm_off_rtg_off;tm_def_rtg_off;tm_net_rtg_off;tm_ts_pct_off;tm_or_pct_off;tm_to_pct_off;tm_ft_ratio_off;opp_ts_pct_off;opp_or_pct_off;opp_to_pct_off;opp_ft_ratio_off;tm_pace_net;tm_off_rtg_net;tm_def_rtg_net;tm_net_rtg_net;tm_ts_pct_net;tm_or_pct_net;tm_to_pct_net;tm_ft_ratio_net;opp_ts_pct_net;opp_or_pct_net;opp_to_pct_net;opp_ft_ratio_net
Justin Bean;F/PF;USA;201;28;ALBA Berlin;27;5;22;0,185185185;15,48148148;3,888888889;1,037037037;2,185185185;0,474576271;0,481481481;1,333333333;0,361111111;1,518518519;3,518518519;0,431578947;0,37037037;0,518518519;0,714285714;0,925925926;2,074074074;3;0,703703704;0,481481481;0,740740741;0,407407407;0,111111111;1,185185185;1,111111111;5,925925926;-4,111111111;4,222222222;0,129692833;0,921052632;103,125;117,578125;-14,453125;101,1298718;105,0998047;-3,969932938;0,5;0,51980198;0,140350877;1,375;0,236842105;0,666666667;0,140350877;1;0,105263158;1,25;0,210526316;1;0,052631579;0,114035088;0,070175439;0,043859649;0,061290323;0,044198895;0,147058824;0,016393443;0,142857143;1,461538462;0,067750678;0,072164948;0,070967742;0;0,16519174;0,14556962;0,190789474;0,121212121;0,11440678;0,026041667;0,016793893;0,021052632;0;4,166666667;3,90625;15,09357921;-0,091986554;0,704034369;0,612047815;0,058569169;-3,015316879;1,696270523;-1,319046356;0,208391757;73,73684842;103,125;117,578125;-14,453125;0,545454545;0,295392954;0,174061433;0,081911263;0,617647059;0,345132743;0,204755614;0,100396301;73,14021556;103,7098104;116,557377;-12,84756666;0,557130204;0,309153713;0,19010043;0,075322812;0,602032176;0,333944954;0,144350098;0,077073808;0,59663286;-0,584810387;1,020747951;-1,605558338;-0,011675658;-0,013760759;-0,016038997;0,006588451;0,015614883;0,011187789;0,060405516;0,023322493
Sterling Brown;SG;USA;198;29;ALBA Berlin;29;4;25;0,137931034;24,10344828;11,24137931;2,034482759;4,448275862;0,457364341;1,931034483;5,413793103;0,356687898;3,965517241;9,862068966;0,402097902;1,379310345;1,482758621;0,930232558;0,724137931;2,551724138;3,275862069;2,413793103;1,931034483;0,75862069;0,172413793;0,620689655;2,068965517;1,413793103;8,655172414;-6;12,4137931;0,246575342;0,905555556;104,5383412;119,4620253;-14,92368416;103,2131393;109,5026812;-6,28954186;0,5;0,536184211;0,136111111;1,265306122;0,169444444;0,786885246;0,052777778;0,421052632;0,061111111;1,636363636;0,372222222;0,985074627;0,05;0,155555556;0,086111111;0,069444444;0,151843818;0,15648855;0,191919192;0,1;0,162790698;1,25;0,034941764;0,042345277;0,026315789;0;0,122719735;0,123287671;0,114814815;0,125;0,078903654;0,017405063;0,004370629;0,005934718;0;4,746835443;3,208137715;15,44252993;-0,137889825;0,917162205;0,77927238;0,044593555;-1,095864759;-1,832465845;-2,928330604;-0,44231566;73,07206671;104,5383412;119,4620253;-14,92368416;0,560402685;0,296173045;0,183561644;0,08630137;0,595895817;0,330016584;0,151957022;0,094397544;71,93484163;104,9516908;115,9574468;-11,00575599;0,549304678;0,300492611;0,169117647;0,067226891;0,607806691;0,350684932;0,147757256;0,074758135;1,137225077;-0,413349663;3,504578508;-3,917928171;0,011098007;-0,004319566;0,014443997;0,019074479;-0,011910875;-0,020668348;0,004199766;0,019639409
Malte Delow;SG;GER;194;23;ALBA Berlin;34;5;29;0,147058824;16,97058824;5,176470588;1;2,088235294;0,478873239;0,882352941;2,735294118;0,322580645;1,882352941;4,823529412;0,390243902;0,529411765;0,676470588;0,782608696;0,823529412;1,441176471;2,264705882;2,352941176;1,735294118;0,764705882;0,088235294;0,176470588;2,205882353;1,205882353;4,647058824;-1,911764706;6,852941176;0,188206785;0,755364807;108,4825636;114,5009416;-6,018378;100,4359814;106,7225208;-6,286539454;0,481707317;0,505747126;0,090128755;1,714285714;0,188841202;0,636363636;0,025751073;0,666666667;0,008583691;0;0,386266094;1;0,042918455;0,253218884;0,158798283;0,094420601;0,183066362;0,170124481;0,303571429;0,05952381;0,255591054;1,355932203;0,055888224;0,074561404;0,040816327;0,043478261;0,10864745;0,117117117;0,107692308;0,022727273;0,080882353;0,024482109;0,003416856;0,003824092;0,002816901;7,062146893;3,864278982;10,14726386;-0,250404355;0,869544272;0,619139918;0,042921311;-3,055916674;-0,744763244;-3,800679918;-0,604065298;73,92011147;108,4825636;114,5009416;-6,018378;0,572067594;0,347305389;0,187399031;0,07996769;0,612903226;0,314855876;0,208373905;0,111002921;72,17509332;101,551481;121,3483146;-19,79683365;0,539730135;0,277936963;0,173993808;0,074303406;0,608879493;0,352583587;0,12962963;0,069716776;1,745018157;6,93108266;-6,847372987;13,77845565;0,03233746;0,069368426;0,013405223;0,005664284;0,004023733;-0,037727711;0,078744275;0,041286146
Martin Hermannsson;PG/SG;ICE;190;30;ALBA Berlin;12;1;11;0,083333333;20,41666667;7,166666667;1,916666667;4,5;0,425925926;0,666666667;1,916666667;0,347826087;2,583333333;6,416666667;0,402597403;1,333333333;1,333333333;1;0,083333333;1,416666667;1,5;4,166666667;2,25;0,75;0,166666667;0,666666667;1,583333333;1,916666667;7,333333333;-8,333333333;9,166666667;0,218253968;0,781818182;106,3636364;126,5033408;-20,13970439;113,6042198;116,6360907;-3,031870955;0,454545455;0,518072289;0,090909091;0,8;0,245454545;0,814814815;0,154545455;0,941176471;0,009090909;0;0,2;1,090909091;0,054545455;0,245454545;0,2;0,045454545;0,303030303;0,258064516;0,510204082;0,043478261;0,3125;1,851851852;0,004545455;0;0,010416667;0;0,083333333;0,075268817;0,091836735;0,1;0,04245283;0,020044543;0,004819277;0,004048583;0,005952381;4,231625835;5,227272727;12,57529272;0,250649714;0,158281941;0,408931656;0,066764352;-3,170805571;-3,827545421;-6,998350992;-2,017260841;71,92970506;106,3636364;126,5033408;-20,13970439;0,555819477;0,290909091;0,16468254;0,05952381;0,625550661;0,328431373;0,134328358;0,08315565;75,13279977;101,1312217;118,3908046;-17,25958288;0,545121951;0,289099526;0,18972332;0,071146245;0,62804878;0,303191489;0,151851852;0,072222222;-3,203094712;5,232414644;8,11253616;-2,880121515;0,010697526;0,001809565;-0,02504078;-0,011622436;-0,00249812;0,025239883;-0,017523494;0,010933428
Christ Koumadje;C;CHA;223;28;ALBA Berlin;28;5;23;0,178571429;16,60714286;5,642857143;2,285714286;3,642857143;0,62745098;0;0;-;2,285714286;3,642857143;0,62745098;1,071428571;1,571428571;0,681818182;2,107142857;3,285714286;5,392857143;0,25;0,892857143;0,392857143;0,857142857;0,285714286;2,071428571;1,571428571;9;-3;5,25;0,147738693;1,074829932;103,5460993;114,0142518;-10,46815249;112,8219804;100,9894129;11,83256751;0,62745098;0,647540984;0,387755102;1,578947368;0,285714286;0,857142857;0,020408163;0,666666667;0;-;0;-;0,136054422;0,170068027;0,047619048;0,12244898;0,022875817;0,006578947;0,047169811;0,020833333;0,045454545;0,28;0,141486811;0,145374449;0,147058824;0,052631579;0,223300971;0,237373737;0,206349206;0,176470588;0,182147165;0,013064133;0,032520325;0,04691358;0;6,888361045;5,200945626;21,24651964;0,244108154;0,976829797;1,220937951;0,10502692;-3,342139849;0,778199992;-2,563939856;-0,185130588;72,89699494;103,5460993;114,0142518;-10,46815249;0,545454545;0,350119904;0,192964824;0,071356784;0,583232078;0,29368932;0,164719626;0,099299065;72,64594505;106,4651553;120,6494588;-14,18430345;0,561061947;0,290940767;0,169728141;0,079353417;0,628360798;0,358415842;0,154825737;0,077077748;0,251049885;-2,919056041;-6,635207003;3,716150962;-0,015607401;0,059179138;0,023236683;-0,007996633;-0,04512872;-0,064726521;0,009893889;0,022221317
Jonas Mattisseck;SG;GER;194;24;ALBA Berlin;26;3;23;0,115384615;12,11538462;3,307692308;0,192307692;0,576923077;0,333333333;0,884615385;2,038461538;0,433962264;1,076923077;2,615384615;0,411764706;0,269230769;0,269230769;1;0,076923077;0,538461538;0,615384615;0,538461538;0,269230769;0,346153846;0;0;1,769230769;1,230769231;2,461538462;-4,884615385;3;0,1201849;1,102564103;98,57651246;119,2644483;-20,68793588;110,3247057;112,495552;-2,170846277;0,580882353;0,605633803;0;-;0,076923077;0,666666667;0,115384615;0,666666667;0,128205128;1,5;0,551282051;1,255813953;0,038461538;0,08974359;0,064102564;0,025641026;0,064814815;0,043165468;0,184210526;0,025641026;0,152173913;2;0,007067138;0,006329114;0,008928571;0;0,058823529;0,072072072;0,056074766;0;0,030710173;0,015761821;0;0;0;8,056042032;5,693950178;8,142883602;0,081449389;0,311941125;0,393390514;0,049954351;-1,500067022;-1,404813047;-2,904880069;-0,181756668;71,13924051;98,57651246;119,2644483;-20,68793588;0,525616698;0,300353357;0,18798151;0,069337442;0,622486289;0,352941176;0,192239859;0,107583774;73,63636364;106,3492063;119,1288994;-12,779693;0,564254523;0,305693069;0,177948718;0,078974359;0,61185006;0,337254902;0,148925781;0,076171875;-2,49712313;-7,772693894;0,135548984;-7,908242877;-0,038637824;-0,005339712;0,010032792;-0,009636917;0,010636228;0,015686275;0,043314078;0,031411899
Kresimir Nikic;C;CRO;213;25;ALBA Berlin;17;2;15;0,117647059;6,176470588;1,470588235;0,588235294;1,352941176;0,434782609;0;0;-;0,588235294;1,352941176;0,434782609;0,294117647;0,352941176;0,833333333;0,235294118;0,470588235;0,705882353;0,352941176;0,352941176;0,176470588;0,117647059;0,117647059;0,823529412;0,470588235;1,176470588;-1,058823529;1,823529412;0,139013453;0,806451613;103,626943;113,5416667;-9,914723661;92,06760298;104,4522772;-12,3846742;0,434782609;0,5;0,129032258;2;0,419354839;0,923076923;0,193548387;0;0;-;0;-;0,064516129;0,193548387;0,096774194;0,096774194;0,078947368;0,085714286;0,12;0;0,162162162;1;0,040816327;0,037735849;0,052631579;0;0,087912088;0,066666667;0,075;0;0,063492063;0,015625;0,01183432;0,021052632;0;7,291666667;4,14507772;6,879044024;-0,085384988;0,184951963;0,099566975;0,037930276;-6,412802715;-0,328701458;-6,741504174;-0,378514533;73,91096218;103,626943;113,5416667;-9,914723661;0,549450549;0,306122449;0,183856502;0,085201794;0,586021505;0,395604396;0,21875;0,088541667;72,72727273;106,2316285;119,0392501;-12,80762169;0,56645768;0,304020101;0,181211499;0,075462012;0,61838101;0,333333333;0,15839599;0,079699248;1,183689456;-2,604685449;-5,49758348;2,892898031;-0,017007131;0,002102348;0,002645003;0,009739781;-0,032359505;0,062271062;0,06035401;0,008842419
Louis Olinde;F;GER;205;26;ALBA Berlin;17;1;16;0,058823529;22,23529412;8,882352941;1,941176471;3;0,647058824;1,294117647;3,117647059;0,41509434;3,235294118;6,117647059;0,528846154;1,117647059;1,352941176;0,826086957;1,058823529;2,235294118;3,294117647;1,411764706;0,823529412;1,117647059;0,411764706;0,294117647;1,882352941;1,941176471;10,94117647;-3,058823529;7,588235294;0,165809769;1,170542636;105,9347181;111,3372093;-5,402491201;122,9516779;102,0099121;20,94176584;0,634615385;0,656521739;0,124031008;1,75;0,217054264;1,142857143;0,054263566;0,857142857;0,023255814;3;0,387596899;1,14;0,085271318;0,108527132;0,07751938;0,031007752;0,096385542;0,146153846;0,059701493;0,019230769;0,156862745;1,714285714;0,054711246;0,046357616;0,06097561;0,076923077;0,125;0,110294118;0,132450331;0,130434783;0,088467615;0,027616279;0,011824324;0,017595308;0;4,651162791;4,896142433;21,35387492;0,487525836;0,734899429;1,222425265;0,129357171;1,320320337;0,935084178;2,255404515;1,870398729;71,86139494;105,9347181;111,3372093;-5,402491201;0,5578125;0,310030395;0,177377892;0,083547558;0,584732824;0,315789474;0,194074074;0,093333333;74,27009295;101,590106;130,0536673;-28,46356126;0,549713193;0,275092937;0,185358255;0,070093458;0,642226148;0,353658537;0,106860158;0,085751979;-2,408698011;4,344612094;-18,71645796;23,06107005;0,008099307;0,034937458;-0,007980363;0,0134541;-0,057493324;-0,037869063;0,087213916;0,007581354
Gabriele Procida;SG;ITA;198;22;ALBA Berlin;25;5;20;0,2;17,36;8,28;1,84;3,16;0,582278481;1,08;3,72;0,290322581;2,92;6,88;0,424418605;1,36;1,8;0,755555556;0,52;1,12;1,64;0,92;1;1,44;0,36;0,28;0,8;1,88;8,04;-3,68;8,64;0,229787234;0,958333333;105,9701493;115,970516;-10,00036672;103,5697594;104,2414661;-0,671706604;0,502906977;0,541884817;0,166666667;1,611111111;0,12037037;0,846153846;0,078703704;0,705882353;0,074074074;1,3125;0,351851852;0,789473684;0,087962963;0,115740741;0,097222222;0,018518519;0,078767123;0,099415205;0,073529412;0,018867925;0,09623431;0,92;0,031325301;0,034482759;0,032085561;0;0,079545455;0,068571429;0,092592593;0,038461538;0,05345502;0,044226044;0,013062409;0,020304569;0,003389831;2,457002457;5,845771144;21,14617964;-0,061766429;0,77247674;0,710710311;0,065503254;-0,691357108;0,456123085;-0,235234023;0,605602018;73,69385885;105,9701493;115,970516;-10,00036672;0,537878788;0,325301205;0,157446809;0,079787234;0,611398964;0,360795455;0,213114754;0,104665826;72,10787793;104,2322835;117,8957719;-13,66348841;0,565101387;0,298097252;0,190846287;0,082037997;0,600701403;0,33615222;0,135746606;0,066365008;1,585980917;1,737865789;-1,925255908;3,663121697;-0,0272226;0,027203953;-0,033399478;-0,002250763;0,010697561;0,024643235;0,077368148;0,038300818
Elias Rapieque;F;GER;200;20;ALBA Berlin;4;0;4;0;6,25;3,5;0,25;0,75;0,333333333;0,75;1,25;0,6;1;2;0,5;0,75;0,75;1;0,75;0;0,75;0,75;1;0;0;0;0,5;1;3,5;-0,25;3,25;0,213114754;1,076923077;126,9230769;126,4150943;0,507982583;125,071408;126,6022742;-1,530866121;0,6875;0,777777778;0,076923077;2;0,076923077;0;0,076923077;0;0,076923077;3;0,307692308;1,5;0,076923077;0,307692308;0,230769231;0,076923077;0,136363636;0,090909091;0,25;0;0,1875;0,75;0,125;0,111111111;0,142857143;-;0;0;0;-;0,073170732;0;0;0;0;3,773584906;7,692307692;19,91401956;0,060609619;-0,009069316;0,051540303;0,082464485;-0,197607315;-3,907152945;-4,104760261;-0,104014315;78,53996224;126,9230769;126,4150943;0,507982583;0,634615385;0,375;0,147540984;0,06557377;0,697916667;0,352941176;0,211538462;0,134615385;71,75047968;101,1940299;118,5628743;-17,3688444;0,543269231;0,318042813;0,196911197;0,074646075;0,612055641;0,321311475;0,153945666;0,091849935;6,789482565;25,72904707;7,852220088;17,87682698;0,091346154;0,056957187;-0,049370213;-0,009072304;0,085861025;0,031629701;0,057592795;0,042765449
Linus Ruf;C;GER;211;19;ALBA Berlin;0;0;0;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP
Ziga Samar;PG;SLO;198;23;ALBA Berlin;14;1;13;0,071428571;12,5;3,428571429;0,857142857;2,5;0,342857143;0,428571429;1,071428571;0,4;1,285714286;3,571428571;0,36;0,428571429;0,5;0,857142857;0,5;0,928571429;1,428571429;2,214285714;2;0,785714286;0;0,214285714;2,071428571;1,285714286;2,5;-8,642857143;5,785714286;0,214285714;0,592592593;88,54489164;125,2307692;-36,68587759;87,66801223;114,8425982;-27,17458596;0,42;0,452830189;0,086419753;0,857142857;0,283950617;0,782608696;0,061728395;0;0,012345679;0;0,172839506;1,285714286;0,037037037;0,345679012;0,271604938;0,074074074;0,289719626;0,327272727;0,384615385;0,115384615;0,276785714;1,107142857;0,040462428;0,034482759;0,048780488;0;0,102362205;0,104166667;0,117647059;0;0,066666667;0,033846154;0;0;0;8,923076923;5,572755418;4,328156605;-0,360909742;0,13403776;-0,226871982;-0,051856453;-4,116984798;-1,858135095;-5,975119893;-0,859446343;74,11798451;88,54489164;125,2307692;-36,68587759;0,470394737;0,306358382;0,195767196;0,084656085;0,669407895;0,322834646;0,201923077;0,08974359;72,49561576;112,3222749;119,549763;-7,227488152;0,593241552;0,296391753;0,169438669;0,06964657;0,607831325;0,329787234;0,136585366;0,086829268;1,622368749;-23,77738324;5,681006198;-29,45838944;-0,122846815;0,009966629;0,026328526;0,015009515;0,061576569;-0,006952588;0,065337711;0,002914321
Tim Schneider;PF;GER;208;27;ALBA Berlin;33;5;28;0,151515152;16,06060606;4,303030303;1,121212121;1,818181818;0,616666667;0,606060606;2,454545455;0,24691358;1,727272727;4,272727273;0,404255319;0,242424242;0,454545455;0,533333333;0,818181818;1,333333333;2,151515152;0,606060606;0,545454545;0,272727273;0,03030303;0,151515152;1,666666667;0,878787879;3,121212121;-7,666666667;5,03030303;0,151598174;0,855421687;99,16230366;122,324159;-23,16185536;93,18021705;116,2127439;-23,03252684;0,475177305;0,47972973;0,126506024;1,428571429;0,180722892;1,133333333;0,054216867;1,111111111;0,060240964;0,9;0,427710843;0,718309859;0,042168675;0,108433735;0,054216867;0,054216867;0,056179775;0,038834951;0,104166667;0,037037037;0,107526882;1,111111111;0,057692308;0,080357143;0,035555556;0,058823529;0,111111111;0,1;0,10326087;0,133333333;0,082175926;0,009174312;0,001212121;0,002070393;0;5,606523955;3,036649215;8,034921295;-0,405313583;0,344863415;-0,060450168;-0,004562277;-3,316934058;-1,62819081;-4,945124868;-0,935009692;72,07093893;99,16230366;122,324159;-23,16185536;0,534424379;0,294871795;0,19086758;0,060273973;0,644468314;0,351010101;0,196875;0,110416667;73,72462973;108,2417582;115,7967989;-7,555040645;0,566091954;0,324749642;0,174866627;0,085951393;0,590909091;0,316642121;0,136088154;0,072176309;-1,653690797;-9,079454577;6,527360135;-15,60681471;-0,031667575;-0,029877847;0,016000953;-0,02567742;0,053559223;0,03436798;0,060786846;0,038240358
Matteo Spagnolo;PG;ITA;194;21;ALBA Berlin;25;5;20;0,2;20,44;7,28;2,44;5,64;0,432624113;0,32;1,44;0,222222222;2,76;7,08;0,389830508;1,44;1,64;0,87804878;0,4;1,84;2,24;3,44;2,48;0,28;0;0,4;1,72;2;6,12;-5,4;10,28;0,24452902;0,708171206;104,5209903;118,4154176;-13,89442725;101,2097492;110,825654;-9,615904734;0,412429379;0,466666667;0,097276265;1,2;0,284046693;0,712328767;0,167315175;0,930232558;0;-;0,13618677;0,685714286;0,070038911;0,241245136;0,155642023;0,085603113;0,245714286;0,221105528;0,393258427;0,112903226;0,250728863;1,387096774;0,023201856;0,033898305;0,011560694;0;0,109004739;0,109004739;0,117647059;0,029411765;0,065650645;0,007494647;0;0;0;4,60385439;5,382131324;8,545322791;-0,24840617;0,595868776;0,347462607;0,027198638;-5,869760607;-3,617080752;-9,486841359;-3,025032134;72,52854494;104,5209903;118,4154176;-13,89442725;0,562572422;0,280742459;0,17887726;0,078972407;0,607025247;0,374407583;0,193169691;0,091782284;73,24925664;102,9115342;113,9664804;-11,05494629;0,534302326;0,333333333;0,177033493;0,081339713;0,594405594;0,325183374;0,143702451;0,073541843;-0,720711699;1,609456158;4,448937112;-2,839480954;0,028270096;-0,052590874;0,001843767;-0,002367306;0,012619653;0,049224209;0,049467239;0,018240441
Johannes Thiemann;C;GER;205;30;ALBA Berlin;29;5;24;0,172413793;25,17241379;12,72413793;3,517241379;6,620689655;0,53125;0,75862069;2,206896552;0,34375;4,275862069;8,827586207;0,484375;3,413793103;4,344827586;0,785714286;1,482758621;3,75862069;5,24137931;1,896551724;1,689655172;0,862068966;0,068965517;0,896551724;1,206896552;4,931034483;16,44827586;-2,689655172;12,4137931;0,235910878;1,025;107,9400749;114,8148148;-6,874739908;113,8293998;105,0314355;8,79796427;0,52734375;0,593247588;0,205555556;1,405405405;0,266666667;0,875;0,061111111;0,727272727;0,005555556;1,5;0,166666667;1,05;0,152777778;0,136111111;0,077777778;0,058333333;0,118025751;0,071146245;0,211267606;0,098591549;0,13253012;1,12244898;0,069354839;0,074675325;0,057553957;0,103448276;0,182274247;0,160409556;0,182835821;0,22;0,124794745;0,018896447;0,001748252;0,002894356;0;2,645502646;10,71161049;23,19926554;0,700207155;1,216407667;1,916614822;0,10501999;-1,028871134;-0,676061012;-1,704932147;0,14682406;73,44749329;107,9400749;114,8148148;-6,874739908;0,575939249;0,30483871;0,180209699;0,083879423;0,595686275;0,327759197;0,188795088;0,100537222;71,78658044;100,7722008;121,3032581;-20,53105737;0,517857143;0,325183374;0,171052632;0,074561404;0,614993647;0,367231638;0,123036649;0,067190227;1,660912858;7,167874134;-6,488443331;13,65631746;0,058082106;-0,020344664;0,009157067;0,00931802;-0,019307372;-0,039472441;0,065758439;0,033346995
Matt Thomas;SG;USA;196;30;ALBA Berlin;30;4;26;0,133333333;21,96666667;10,1;1,366666667;2,866666667;0,476744186;2,1;4,866666667;0,431506849;3,466666667;7,733333333;0,448275862;1,066666667;1,2;0,888888889;0,466666667;1,533333333;2;1,633333333;1,2;0,466666667;0;0,133333333;1,4;0,9;7,966666667;-5,066666667;9,333333333;0,204828091;1,082142857;106,6390041;119,9499165;-13,31091238;113,0058691;112,6455031;0,360365985;0,584051724;0,620901639;0,025;1,714285714;0,096428571;0,888888889;0,185714286;0,884615385;0,064285714;1,5;0,453571429;1,275590551;0,042857143;0,128571429;0,060714286;0,067857143;0,111363636;0,094117647;0,175925926;0,077922078;0,14893617;1,361111111;0,024518389;0,025;0,026415094;0;0,081272085;0,094117647;0,082397004;0;0,052770449;0,011686144;0;0;0;3,505843072;2,2406639;16,63646294;0,473561148;0,666681743;1,140242891;0,069210494;0,15595194;-2,583754956;-2,427803017;-0,185762682;73,14667274;106,6390041;119,9499165;-13,31091238;0,571111111;0,278458844;0,177029993;0,070226774;0,600250627;0,335689046;0,155410903;0,096013019;72,45171426;101,7346939;115,625;-13,89030612;0,536598493;0,32;0,181497797;0,088986784;0,604957806;0,340277778;0,149116065;0,070714835;0,694958478;4,904310272;4,324916528;0,579393744;0,034512618;-0,041541156;-0,004467805;-0,01876001;-0,004707179;-0,004588732;0,006294839;0,025298184
Yanni Wetzell;PF;NZL;206;28;ALBA Berlin;27;4;23;0,148148148;20;7,888888889;3,148148148;5,962962963;0,527950311;0,037037037;0,185185185;0,2;3,185185185;6,148148148;0,518072289;1,481481481;2,222222222;0,666666667;1,37037037;2,148148148;3,518518519;0,851851852;1,481481481;0,62962963;0,259259259;0,518518519;2,259259259;1,777777778;6,962962963;-7,481481481;8,666666667;0,208742194;0,91025641;104,742268;126,0869565;-21,34468848;94,56135334;114,9338457;-20,37249235;0,521084337;0,548969072;0,273504274;1,3125;0,311965812;0,95890411;0,102564103;0,666666667;0;-;0,021367521;0,6;0,11965812;0,170940171;0,094017094;0,076923077;0,067055394;0,055248619;0,112149533;0,018181818;0,089494163;0,575;0,077894737;0,077235772;0,085714286;0;0,136470588;0,114678899;0,154696133;0,15625;0,105555556;0,017598344;0,007874016;0,012567325;0;6,314699793;4,948453608;14,54657811;-0,520709775;0,419822356;-0,100887418;-0,007473142;-4,531274466;-0,475258042;-5,006532508;-1,146178091;71,8984527;104,742268;126,0869565;-21,34468848;0,546236559;0,311578947;0,170383586;0,074933095;0,633056133;0,355294118;0,158906883;0,07388664;74,23106746;103,4354689;112,9509713;-9,515502428;0,552031715;0,317490494;0,190858059;0,070569366;0,59502924;0,310061602;0,151759531;0,096774194;-2,332614758;1,306799146;13,1359852;-11,82918605;-0,005795155;-0,005911547;-0,020474473;0,004363729;0,038026893;0,045232516;0,007147352;-0,022887554
Salih Altuntas;C;TUR;209;18;Anadolu Efes Istanbul;0;0;0;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP
